-37.531361,223.37381,-65.550102,-257.317688
-37.434975,223.37178,-65.570717,-257.358215
-37.338806,223.369751,-65.591286,-257.398651
-37.24287,223.367737,-65.611809,-257.438965
-37.14719,223.365707,-65.632271,-257.479187
-37.051781,223.363708,-65.652679,-257.519287
-36.956661,223.361694,-65.673019,-257.559235
-36.861855,223.359695,-65.693298,-257.599121
-36.767384,223.357712,-65.713501,-257.638794
-36.67326,223.355713,-65.733635,-257.678375
-36.579506,223.353729,-65.753693,-257.717773
-36.486145,223.351776,-65.773651,-257.757019
-36.393188,223.349823,-65.793533,-257.796082
-36.300667,223.34787,-65.813324,-257.834961
-36.208588,223.345917,-65.833015,-257.873688
-36.116982,223.343994,-65.852615,-257.91217
-36.02586,223.342072,-65.872101,-257.95047
-35.935246,223.340164,-65.891487,-257.988556
-35.845158,223.338257,-65.910751,-258.026428
-35.755615,223.336365,-65.929901,-258.064056
-35.666637,223.334503,-65.948936,-258.101471
-35.578247,223.332626,-65.967834,-258.138611
-35.490456,223.33078,-65.98661,-258.175507
-35.403294,223.328949,-66.005257,-258.212128
-35.316772,223.327118,-66.023758,-258.248505
-35.230911,223.325302,-66.04213,-258.284607
-35.145737,223.323502,-66.060349,-258.320374
-35.061264,223.321716,-66.078415,-258.355896
-34.977509,223.319962,-66.096321,-258.391113
-34.894493,223.318207,-66.114075,-258.425995
-34.812241,223.316467,-66.131676,-258.460571
-34.73077,223.314758,-66.149094,-258.494812
-34.650097,223.313065,-66.166351,-258.528717
-34.57024,223.311371,-66.183434,-258.562286
-34.491222,223.309708,-66.200333,-258.59549
-34.413067,223.30806,-66.217049,-258.628326
-34.335781,223.306427,-66.233582,-258.660828
-34.259399,223.304825,-66.249916,-258.692932
-34.183929,223.303223,-66.26606,-258.72467
-34.109394,223.301651,-66.281998,-258.755981
-34.035816,223.30011,-66.297729,-258.786896
-33.963211,223.298569,-66.313263,-258.817413
-33.891602,223.297058,-66.328583,-258.847534
-33.821007,223.295578,-66.343681,-258.877197
-33.751442,223.294113,-66.358559,-258.906403
-33.68293,223.292664,-66.373215,-258.935211
-33.615494,223.291245,-66.387634,-258.963562
-33.549145,223.289841,-66.401825,-258.991455
-33.483906,223.288467,-66.415779,-259.01886
-33.419804,223.287109,-66.429489,-259.045807
-33.356846,223.285797,-66.442947,-259.072296
-33.295059,223.284485,-66.456169,-259.098236
-33.234463,223.283203,-66.469124,-259.123718
-33.175072,223.281967,-66.481834,-259.148682
-33.116913,223.280731,-66.49427,-259.173096
-33.060001,223.279526,-66.506447,-259.197021
-33.004356,223.278351,-66.518341,-259.220428
-32.949993,223.277206,-66.529968,-259.243286
-32.896942,223.276093,-66.541313,-259.265564
-32.845211,223.275009,-66.552383,-259.287323
-32.79483,223.273941,-66.563164,-259.308472
-32.745811,223.272903,-66.573639,-259.329071
-32.698174,223.271896,-66.583832,-259.349121
-32.651943,223.27092,-66.593719,-259.36853
-32.607132,223.269974,-66.603302,-259.38739
-32.56377,223.269073,-66.612572,-259.405609
-32.521866,223.268173,-66.621536,-259.423218
-32.481441,223.267334,-66.630188,-259.440216
-32.44252,223.26651,-66.638512,-259.456573
-32.405121,223.265717,-66.646515,-259.47229
-32.369255,223.264969,-66.654182,-259.487366
-32.334953,223.264236,-66.661514,-259.50177
-32.302227,223.26355,-66.668518,-259.515533
-32.271103,223.262894,-66.675171,-259.528625
-32.241596,223.262283,-66.68148,-259.541016
-32.213726,223.261688,-66.687447,-259.552734
-32.187515,223.261139,-66.693047,-259.563751
-32.162971,223.26062,-66.698296,-259.574066
-32.140133,223.260147,-66.703186,-259.583649
-32.119007,223.259689,-66.707703,-259.59256
